Epoch,Batch,norm,mean,min,max
4,161,0.3859665095806122,-6.357336133078206e-06,-0.009574227035045624,0.054679811000823975
4,162,0.25724613666534424,6.9584375523845665e-06,-0.030919300392270088,0.04956717789173126
4,163,0.404512494802475,-1.2118241102143656e-05,-0.012182792648673058,0.06725373864173889
4,164,0.226603165268898,4.726749466499314e-06,-0.030000140890479088,0.043430350720882416
4,165,0.412408709526062,-6.5565282056923024e-06,-0.0120583800598979,0.06331750005483627
4,166,0.19723306596279144,3.75358217752364e-06,-0.02587243728339672,0.0264542605727911
4,167,0.4070731997489929,-9.465392395213712e-06,-0.009794224053621292,0.062407735735177994
4,168,0.22433651983737946,4.25181087848614e-06,-0.029783273115754128,0.036517951637506485
4,169,0.43139201402664185,-7.00830696587218e-06,-0.012299210764467716,0.07366152852773666
4,170,0.19298216700553894,5.305531431076815e-06,-0.023921292275190353,0.02108924463391304
4,171,0.42348214983940125,-1.503740804764675e-05,-0.010218676179647446,0.06680431962013245
4,172,0.24669679999351501,1.4211158486432396e-05,-0.03908003121614456,0.03251740336418152
4,173,0.41862425208091736,-1.0430509973957669e-05,-0.012355552054941654,0.07241111248731613
4,174,0.2363291233778,5.388964837038657e-06,-0.032914746552705765,0.03090723231434822
4,175,0.3682561218738556,-1.2539972885861062e-05,-0.008490792475640774,0.05785299092531204
4,176,0.2446061074733734,1.4624706636823248e-05,-0.031451769173145294,0.03527645766735077
4,177,0.3819870352745056,1.6530975699424744e-06,-0.01297011598944664,0.06776126474142075
4,178,0.23270511627197266,5.24589609085524e-07,-0.04282082989811897,0.030323926359415054
4,179,0.4283891022205353,-1.5453948435606435e-05,-0.010414416901767254,0.07164706289768219
4,180,0.22224077582359314,7.911435204732697e-06,-0.03615029901266098,0.029310807585716248
4,181,0.4495866000652313,-1.5029514543130063e-05,-0.01031914446502924,0.06906282156705856
4,182,0.22364933788776398,7.347005066549173e-06,-0.03716263920068741,0.03787951543927193
4,183,0.46684980392456055,-2.240470530523453e-05,-0.010329384356737137,0.071021668612957
4,184,0.18819814920425415,1.063003765011672e-05,-0.024116268381476402,0.022786960005760193
4,185,0.4120742380619049,-1.6766158296377398e-05,-0.009138310328125954,0.06513344496488571
4,186,0.24418672919273376,1.0485983693797607e-05,-0.037555892020463943,0.034727632999420166
4,187,0.3830685019493103,-1.4202605598256923e-05,-0.010737973265349865,0.06093234941363335
4,188,0.23494111001491547,1.0139508049178403e-05,-0.0316755473613739,0.031188353896141052
4,189,0.3652389943599701,-5.0536123126221355e-06,-0.010363172739744186,0.06026572734117508
4,190,0.23184868693351746,5.9527264966163784e-06,-0.03596280887722969,0.04310333728790283
4,191,0.4146125614643097,-9.094388587982394e-06,-0.010277234949171543,0.07083871215581894
4,192,0.22482378780841827,4.440857537701959e-06,-0.02620389685034752,0.03467628359794617
4,193,0.4268052577972412,-1.42311673698714e-05,-0.01183527521789074,0.073422372341156
4,194,0.21930447220802307,1.1488012205518316e-05,-0.02739703096449375,0.028518512845039368
4,195,0.38078567385673523,-2.6727502699941397e-06,-0.010538631118834019,0.06745970249176025
5,196,0.22800889611244202,9.444675015402026e-06,-0.029600201174616814,0.027466995641589165
5,197,0.43666312098503113,-5.5533078011649195e-06,-0.012374510988593102,0.07698865979909897
5,198,0.24806642532348633,7.733776328677777e-06,-0.03558866307139397,0.037058938294649124
5,199,0.4105696976184845,-2.0788702386198565e-05,-0.008792285807430744,0.061770256608724594
5,200,0.26871517300605774,1.2438596968422644e-05,-0.033421412110328674,0.04545363783836365
5,201,0.36219894886016846,-7.434003236994613e-06,-0.010432740673422813,0.05720662325620651
5,202,0.21174779534339905,7.70417318562977e-06,-0.02594868279993534,0.02950902283191681
5,203,0.4311016798019409,-1.4549883417203091e-05,-0.00981367938220501,0.06998388469219208
5,204,0.2705356180667877,1.7157677575596608e-05,-0.031943004578351974,0.043823130428791046
5,205,0.3843403458595276,-1.410016011504922e-05,-0.012025654315948486,0.062125906348228455
5,206,0.2053806185722351,6.535482043545926e-06,-0.02805560640990734,0.0298449769616127
5,207,0.42696413397789,-2.2305588572635315e-05,-0.00970744714140892,0.06727249175310135
5,208,0.23563504219055176,1.1472517144284211e-05,-0.03464001789689064,0.025759391486644745
5,209,0.3794825077056885,-1.2177258213341702e-05,-0.010519971139729023,0.06195918843150139
5,210,0.2263811081647873,1.079565663530957e-05,-0.03062615543603897,0.027055896818637848
5,211,0.42281603813171387,-1.804390922188759e-05,-0.009395445697009563,0.06616619229316711
5,212,0.28657519817352295,1.543724829389248e-05,-0.039104461669921875,0.04432191327214241
5,213,0.3540433943271637,1.8856895849239663e-06,-0.015811407938599586,0.06460337340831757
5,214,0.2307068258523941,1.6491399946971796e-05,-0.031181592494249344,0.023781079798936844
5,215,0.40435802936553955,-1.588117447681725e-05,-0.011559565551578999,0.06634674221277237
5,216,0.22095410525798798,5.14355724590132e-06,-0.02698671631515026,0.02412530407309532
5,217,0.4147651493549347,-2.0216004486428574e-05,-0.011217075400054455,0.07109550386667252
5,218,0.21312540769577026,9.659072020440362e-06,-0.03126711770892143,0.03203030675649643
5,219,0.3982711136341095,-1.3561832020059228e-05,-0.01021695788949728,0.06614972651004791
5,220,0.21483556926250458,7.963658390508499e-06,-0.0296912994235754,0.027347803115844727
5,221,0.40951913595199585,-2.4809898604871705e-05,-0.010023614391684532,0.060774821788072586
5,222,0.2369762361049652,1.3278168808028568e-05,-0.034160565584897995,0.03416102007031441
5,223,1.0349749326705933,-0.00011342610378051177,-0.06691311299800873,0.07695548236370087
5,224,0.31842848658561707,5.216471436142456e-06,-0.013675159774720669,0.04255776107311249
5,225,0.34417030215263367,1.6238114767475054e-05,-0.014941276051104069,0.03935510292649269
5,226,0.43926799297332764,-2.0033374312333763e-05,-0.05804906040430069,0.04194757342338562
5,227,0.2993144690990448,1.5088677400854067e-06,-0.015471701510250568,0.043373953551054
5,228,0.45900583267211914,-2.177525675506331e-05,-0.07568562775850296,0.029837366193532944
5,229,0.2509200870990753,1.8255208487971686e-05,-0.0251923780888319,0.03909716010093689
5,230,0.24520044028759003,1.818617784010712e-05,-0.02587948739528656,0.03720260411500931
5,231,0.2545925974845886,2.0841049263253808e-05,-0.02741962857544422,0.03588569164276123
5,232,0.39410266280174255,-2.180493902415037e-05,-0.010940401814877987,0.058929961174726486
5,233,0.24406695365905762,1.5743449694127776e-05,-0.027593053877353668,0.033478591591119766
5,234,0.33924782276153564,-1.9659399185911752e-05,-0.008338341489434242,0.04595094546675682
5,235,0.253955602645874,1.7539165128255263e-05,-0.02755221351981163,0.035149600356817245
5,236,0.3313414454460144,-1.382207301503513e-05,-0.010870899073779583,0.049366097897291183
5,237,0.2339802235364914,1.42442995638703e-05,-0.030900251120328903,0.028958838433027267
5,238,0.3792034685611725,-1.4942476809665095e-05,-0.010230304673314095,0.05637083575129509
5,239,0.2506902813911438,1.6899823094718158e-05,-0.03165850415825844,0.0335673950612545
5,240,0.3922692537307739,-1.900548886624165e-05,-0.009477777406573296,0.059717807918787
5,241,0.24728842079639435,1.802708356990479e-05,-0.03296201303601265,0.031506143510341644
5,242,0.3864845931529999,-1.4779239791096188e-05,-0.011748425662517548,0.06071579083800316
5,243,0.2477346807718277,1.4823119272477925e-05,-0.030282601714134216,0.033707860857248306
5,244,0.37782520055770874,-1.5640636775060557e-05,-0.011068478226661682,0.060434382408857346
6,245,0.24615249037742615,1.711088407319039e-05,-0.031067758798599243,0.031040452420711517
6,246,0.39017847180366516,-2.288542418682482e-05,-0.009582790546119213,0.05901029333472252
6,247,0.25205156207084656,1.8205570086138323e-05,-0.033575523644685745,0.029612351208925247
6,248,0.3706059455871582,-2.3526134100393392e-05,-0.008949448354542255,0.0529731884598732
6,249,0.23951947689056396,1.485803113610018e-05,-0.03272677958011627,0.02890869788825512
6,250,0.3842422366142273,-2.071904600597918e-05,-0.009122414514422417,0.06313271075487137
6,251,0.24794869124889374,2.0653014871641062e-05,-0.03483201563358307,0.026453930884599686
6,252,1.9964878559112549,0.0001543018443044275,-0.1537383794784546,0.2209804356098175
6,253,0.5481221079826355,1.7179749193019234e-05,-0.018970303237438202,0.07482726871967316
6,254,0.5322703123092651,2.080483318422921e-05,-0.015657246112823486,0.06848492473363876
6,255,0.45742514729499817,6.986031166889006e-06,-0.01256126631051302,0.07291258126497269
6,256,0.4697822034358978,1.6573219909332693e-05,-0.014096349477767944,0.06831337511539459
6,257,0.41313204169273376,2.33754985856649e-06,-0.013184607960283756,0.06072208285331726
6,258,0.45297691226005554,-8.242205140618353e-09,-0.013895217329263687,0.057075344026088715
6,259,0.4259621798992157,1.1959112953263684e-06,-0.012600576505064964,0.05989748612046242
6,260,0.47386398911476135,9.022222002386115e-06,-0.013404404744505882,0.06334363669157028
6,261,0.49153316020965576,1.020550280372845e-05,-0.013556172139942646,0.056600142270326614
6,262,0.4391639828681946,-1.6236303054029122e-05,-0.05757242813706398,0.029469868168234825
6,263,0.4931310713291168,1.8425644157105125e-05,-0.015202615410089493,0.07235056906938553
6,264,0.4779280722141266,2.77460967481602e-05,-0.014076216146349907,0.07055703550577164
6,265,1.912983775138855,0.00013922950893174857,-0.14951089024543762,0.20474383234977722
6,266,0.9339717030525208,6.892184319440275e-05,-0.06793273985385895,0.09171712398529053
6,267,0.5487596392631531,2.454037530696951e-05,-0.027174800634384155,0.06780865788459778
6,268,0.3619101941585541,-2.3474236513720825e-05,-0.010611898265779018,0.053853392601013184
6,269,0.28958243131637573,2.4368091544602066e-05,-0.03373393788933754,0.034905482083559036
6,270,0.34236395359039307,-2.9130158509360626e-05,-0.00997159630060196,0.05542014166712761
6,271,0.25063377618789673,1.9487722966005094e-05,-0.029577743262052536,0.028409577906131744
6,272,0.3330751657485962,-1.710861033643596e-05,-0.011243010871112347,0.05436159297823906
6,273,0.23642897605895996,1.641184280742891e-05,-0.026021821424365044,0.025212442502379417
6,274,0.38461416959762573,-2.490046972525306e-05,-0.010734809562563896,0.05792517587542534
6,275,0.2501087188720703,1.644387884880416e-05,-0.026740387082099915,0.03297486901283264
6,276,0.372852623462677,-2.6880787117988802e-05,-0.010267950594425201,0.053527262061834335
6,277,0.23052306473255157,1.6199035599129274e-05,-0.027102315798401833,0.021170970052480698
6,278,0.3532414436340332,-2.7393874916015193e-05,-0.011133145540952682,0.0493314266204834
6,279,0.24391809105873108,2.0929477614117786e-05,-0.02862192690372467,0.02030615322291851
6,280,0.3817799687385559,-1.671862628427334e-05,-0.011079438030719757,0.06264831125736237
6,281,0.2677667438983917,2.1939133148407564e-05,-0.034327439963817596,0.03005320392549038
6,282,0.37074702978134155,-2.0612898879335262e-05,-0.010700291022658348,0.05699489638209343
6,283,0.2539867162704468,1.8371923943050206e-05,-0.0373983159661293,0.027910728007555008
6,284,0.3700454831123352,-7.318757525354158e-06,-0.012801621109247208,0.05669274926185608
6,285,0.2546691596508026,1.042274925566744e-05,-0.033565279096364975,0.02859741635620594
6,286,0.35494011640548706,-2.16622902371455e-05,-0.011258489452302456,0.05264377221465111
6,287,0.2641991376876831,2.0503521227510646e-05,-0.039543189108371735,0.028968900442123413
6,288,0.38600486516952515,-1.1655467460514046e-05,-0.01231269259005785,0.062226541340351105
6,289,0.24682559072971344,1.0376183126936667e-05,-0.03670646995306015,0.02755092643201351
6,290,0.4098812937736511,-3.321717304061167e-05,-0.011660326272249222,0.06360618025064468
6,291,0.23589682579040527,1.7832482626545243e-05,-0.030064718797802925,0.026359660550951958
6,292,0.3893614411354065,-7.562543032690883e-06,-0.013529163785278797,0.06053547561168671
6,293,0.22846154868602753,1.1818168786703609e-05,-0.026508742943406105,0.03435888886451721
7,294,0.36897507309913635,-2.489255894033704e-05,-0.012037414126098156,0.06100344657897949
7,295,0.25575003027915955,1.7158095943159424e-05,-0.03229585289955139,0.0270062442868948
7,296,0.38469192385673523,-5.4122124311106745e-06,-0.013289488852024078,0.0572577565908432
7,297,0.27094385027885437,1.8777005607262254e-05,-0.03789948299527168,0.029464179649949074
7,298,0.35894426703453064,-2.4105456759571098e-05,-0.010926088318228722,0.0520511120557785
7,299,0.2445041835308075,1.5097923096618615e-05,-0.04061057046055794,0.029522914439439774
7,300,0.39827820658683777,-1.9035820514545776e-05,-0.01184689998626709,0.06380166858434677
7,301,0.256091445684433,2.35664083447773e-05,-0.039774175733327866,0.0347902774810791
7,302,0.4011658728122711,-2.3967057131812908e-05,-0.012044061906635761,0.06392882764339447
7,303,0.25934845209121704,1.9115432223770767e-05,-0.028635121881961823,0.03192953020334244
7,304,0.328612744808197,-2.103404221998062e-05,-0.01095395628362894,0.04423470422625542
7,305,0.2379477322101593,2.064844375126995e-05,-0.031670864671468735,0.025510238483548164
7,306,0.369005024433136,-2.1164427380426787e-05,-0.010545908473432064,0.058418020606040955
7,307,0.2698911726474762,1.2689060895354487e-05,-0.03211495652794838,0.03883606567978859
7,308,0.3622128665447235,-2.606792804726865e-05,-0.01037105917930603,0.05628232657909393
7,309,0.25236597657203674,2.0364912415971048e-05,-0.039210110902786255,0.02925165742635727
7,310,0.3436982035636902,-1.5797570085851476e-05,-0.013206707313656807,0.05477496609091759
7,311,0.27580761909484863,1.8221729987999424e-05,-0.04039216414093971,0.02561008930206299
7,312,0.348550409078598,-1.8202739738626406e-05,-0.011231973767280579,0.04916765168309212
7,313,0.2514905035495758,3.26291992678307e-05,-0.03567830100655556,0.029034873470664024
7,314,0.3964096009731293,-9.323586596110545e-07,-0.015134532004594803,0.07014452666044235
7,315,0.23906327784061432,2.038978891505394e-05,-0.031843509525060654,0.03128253296017647
7,316,0.37099602818489075,-3.7313304346753284e-05,-0.010154121555387974,0.05879996344447136
7,317,0.24946962296962738,2.1617797756334767e-05,-0.029424309730529785,0.03674480319023132
7,318,0.3317270576953888,-1.270718621526612e-05,-0.013350943103432655,0.04346524551510811
